Date,Ambulance Trust,Count of Handovers Over 15 Minutes,Handover Compliance,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
12-Feb-21,SCAS,233,86.90%,32.23%,36,4.98%,2,0.28%,0,0.00%,30,5.4,0.28,75.98,14.69,21.11,177.02,0.04
12-Feb-21,SECAmb,577,94.92%,54.18%,76,7.14%,13,1.22%,5,0.47%,80.13,19.16,6,137.58,17.81,26.92,316.18,0.08
12-Feb-21,SWAS,420,100.00%,33.71%,81,6.50%,16,1.28%,6,0.48%,75.35,26.17,7.67,151.37,14.4,26.17,299.04,0.06
12-Feb-21,WMAS,767,91.08%,50.10%,94,6.14%,7,0.46%,3,0.20%,99.35,18.58,3.66,170.95,17.01,25.85,434.06,0.06
12-Feb-21,YAS,346,72.47%,42.40%,101,12.38%,16,1.96%,2,0.25%,75.46,25.54,4.83,103.03,16.32,33.61,221.97,0.09
13-Feb-21,EEAST,707,96.17%,57.39%,69,5.60%,6,0.49%,0,0.00%,85.02,13.05,0.57,73.08,17.67,26.07,362.87,0.07
13-Feb-21,EMAS,649,100.00%,58.42%,101,9.09%,6,0.54%,3,0.27%,315.12,46.51,5.2,170.97,18.21,28.23,337.22,0.28
13-Feb-21,IOW,4,97.37%,10.81%,0,0.00%,0,0.00%,0,0.00%,0.37,0,0,26.3,11.95,15.85,7.37,0.01
13-Feb-21,LAS,930,95.01%,61.79%,186,12.36%,4,0.27%,4,0.27%,144.62,25.38,0.98,82.33,19.16,29.15,480.53,0.1
13-Feb-21,NEAS,277,77.35%,57.11%,51,10.52%,7,1.44%,2,0.41%,44.63,25.92,7.52,108.47,18.66,56.52,150.87,0.09
13-Feb-21,NWAS,585,75.97%,50.00%,65,5.56%,1,0.09%,0,0.00%,70.54,9.67,0.21,72.33,16.48,26.11,321.37,0.06
13-Feb-21,SCAS,242,84.74%,36.61%,27,4.08%,0,0.00%,0,0.00%,25.79,3.56,0,56.92,14.57,20.96,160.54,0.04
13-Feb-21,SECAmb,464,94.77%,44.19%,40,3.81%,3,0.29%,0,0.00%,51.23,6.39,0.48,79.93,15.89,23.7,278,0.05
13-Feb-21,SWAS,343,100.00%,28.78%,64,5.37%,16,1.34%,2,0.17%,60.22,19.06,4.43,97.33,13.08,25.21,259.78,0.05
13-Feb-21,WMAS,630,92.09%,45.85%,41,2.98%,6,0.44%,1,0.07%,65.31,9.65,2.53,121.08,15.7,23.23,359.48,0.05
13-Feb-21,YAS,283,75.07%,36.28%,67,8.59%,5,0.64%,0,0.00%,51.54,14.03,0.53,75.8,14.45,27.39,187.89,0.07
14-Feb-21,EEAST,694,96.17%,57.59%,68,5.64%,0,0.00%,0,0.00%,79.26,8.52,0,59.72,17.39,25.72,349.16,0.07
14-Feb-21,EMAS,608,100.00%,55.07%,83,7.52%,2,0.18%,0,0.00%,289.95,34.91,0.62,82.88,17.44,27.11,320.86,0.26
14-Feb-21,IOW,5,91.43%,15.63%,1,3.13%,0,0.00%,0,0.00%,0.54,0.1,0,35.95,12.45,16.5,6.64,0.02
14-Feb-21,LAS,892,94.97%,59.07%,140,9.27%,2,0.13%,2,0.13%,125.42,17.96,0.9,93.22,18.3,27.35,460.51,0.08
14-Feb-21,NEAS,270,84.31%,53.47%,21,4.16%,2,0.40%,0,0.00%,30.43,8.4,1.59,64.98,16.69,51.93,140.45,0.06
14-Feb-21,NWAS,596,71.88%,52.05%,62,5.41%,2,0.17%,1,0.09%,70.54,8.82,0.92,91.12,16.69,26.13,318.58,0.06
14-Feb-21,SCAS,216,86.87%,32.34%,17,2.54%,1,0.15%,0,0.00%,20.82,3.07,0.08,64.57,13.91,19.05,154.88,0.03
14-Feb-21,SECAmb,482,93.61%,47.72%,45,4.46%,7,0.69%,1,0.10%,53.77,9.62,2.28,94.98,16.08,24.46,270.76,0.05
14-Feb-21,SWAS,345,100.00%,29.39%,93,7.92%,33,2.81%,21,1.79%,108.91,64.24,39.51,291.2,15.7,35.31,307.14,0.09
14-Feb-21,WMAS,635,93.12%,44.69%,57,4.01%,6,0.42%,0,0.00%,70.55,12.37,1.23,88.82,15.88,24.02,375.97,0.05
14-Feb-21,YAS,244,75.47%,31.73%,55,7.15%,8,1.04%,0,0.00%,43.34,13.68,2.2,89.38,13.67,25.14,175.18,0.06
15-Feb-21,EEAST,863,93.87%,63.27%,209,15.32%,52,3.81%,29,2.13%,200.98,88.05,36.1,185.6,22.56,40.77,512.79,0.15
15-Feb-21,EMAS,778,100.00%,61.21%,160,12.59%,34,2.68%,12,0.94%,396.52,97.85,25.11,165.2,20.66,35.77,437.74,0.31
15-Feb-21,IOW,22,94.23%,44.90%,3,6.12%,0,0.00%,0,0.00%,3.2,0.27,0,37.73,16.74,28.93,13.67,0.07
15-Feb-21,LAS,"1,158",93.89%,66.74%,261,15.04%,25,1.44%,25,1.44%,213.53,53.17,11.45,153.98,21.01,32.5,607.45,0.12
15-Feb-21,NEAS,243,69.57%,57.45%,59,13.95%,18,4.26%,3,0.71%,55.38,39.13,19.5,186.92,21.09,61.81,148.69,0.13
15-Feb-21,NWAS,699,74.27%,52.52%,118,8.87%,4,0.30%,1,0.08%,102.59,18.56,1.07,91.7,17.67,29.24,391.94,0.08
15-Feb-21,SCAS,271,86.07%,34.00%,30,3.76%,4,0.50%,0,0.00%,33.49,6.59,1.04,80.7,14.56,20.96,193.36,0.04
15-Feb-21,SECAmb,605,94.09%,54.26%,103,9.24%,12,1.08%,5,0.45%,94.17,24,4.86,108.4,18.29,28.19,339.82,0.08
15-Feb-21,SWAS,611,100.00%,44.05%,285,20.55%,152,10.96%,99,7.14%,361.66,258.95,158.74,287.33,26.87,70.86,621.2,0.26
15-Feb-21,WMAS,"1,030",92.09%,59.81%,273,15.85%,108,6.27%,51,2.96%,286.58,152.66,67.41,249.45,23.47,44.8,673.72,0.17
15-Feb-21,YAS,435,74.41%,47.80%,177,19.45%,51,5.60%,18,1.98%,142.26,73.09,23.97,178.98,20.6,42.98,312.48,0.16
16-Feb-21,EEAST,861,94.56%,64.35%,167,12.48%,15,1.12%,5,0.37%,142.8,37.84,5.75,113.58,20.18,32.3,449.91,0.11
16-Feb-21,EMAS,846,100.00%,66.67%,278,21.91%,82,6.46%,50,3.94%,510.73,200.54,74.42,279,25.75,53.94,544.71,0.4
16-Feb-21,IOW,16,93.18%,39.02%,0,0.00%,0,0.00%,0,0.00%,1.48,0,0,28.17,14.6,21,9.98,0.04
16-Feb-21,LAS,"1,091",94.06%,66.20%,206,12.50%,13,0.79%,13,0.79%,186.09,39.99,6.91,151.08,20.38,31.51,559.8,0.11
16-Feb-21,NEAS,196,68.77%,47.34%,44,10.63%,8,1.93%,2,0.48%,37.11,24.42,8.3,96.92,18.15,59.02,125.26,0.09
16-Feb-21,NWAS,687,70.86%,56.73%,123,10.16%,12,0.99%,3,0.25%,107.39,24.37,3.41,114.63,18.56,30.13,374.62,0.09
16-Feb-21,SCAS,280,84.57%,36.22%,17,2.20%,1,0.13%,0,0.00%,25.93,2.55,0.09,65.38,14.25,20.19,183.6,0.03
16-Feb-21,SECAmb,595,91.30%,55.61%,128,11.96%,41,3.83%,22,2.06%,143.92,70.4,38.84,312.12,21.35,38.56,380.67,0.13
16-Feb-21,SWAS,603,100.00%,45.79%,259,19.67%,103,7.82%,55,4.18%,250.13,153.4,74.12,228.02,22.73,53.22,498.87,0.19
16-Feb-21,WMAS,936,92.52%,57.74%,208,12.83%,71,4.38%,38,2.34%,223.37,107.99,49.45,214.02,21.68,39.01,585.72,0.14
16-Feb-21,YAS,424,74.20%,49.65%,212,24.82%,91,10.66%,47,5.50%,208.43,134.59,62.11,209.73,26,58.02,370.11,0.24
17-Feb-21,EEAST,866,95.16%,62.98%,151,10.98%,20,1.45%,5,0.36%,137.44,38.24,7.1,136.28,19.62,30.71,449.6,0.1
17-Feb-21,EMAS,812,100.00%,65.54%,251,20.26%,70,5.65%,38,3.07%,485.53,178.64,61.28,241,24.66,48.49,509.17,0.39
17-Feb-21,IOW,12,90.00%,33.33%,0,0.00%,0,0.00%,0,0.00%,0.96,0,0,26.78,13.73,20.38,8.24,0.03
17-Feb-21,LAS,"1,109",94.47%,66.89%,229,13.81%,9,0.54%,9,0.54%,187.33,43.06,7.22,167.47,20.44,32.05,564.77,0.11
17-Feb-21,NEAS,261,79.81%,52.83%,48,9.72%,7,1.42%,0,0.00%,41.41,23.52,6.88,86.1,17.68,53.56,145.6,0.08
17-Feb-21,NWAS,687,70.29%,56.50%,92,7.57%,1,0.08%,1,0.08%,89.58,12.82,0.77,106.13,17.56,27.36,355.89,0.07
17-Feb-21,SCAS,248,87.37%,33.20%,23,3.08%,1,0.13%,0,0.00%,26.41,4.3,0.11,66.37,14.31,20.36,178.1,0.04
17-Feb-21,SECAmb,580,92.89%,51.06%,86,7.57%,10,0.88%,0,0.00%,79.61,16.62,1.71,88.23,17.24,26.9,326.5,0.07
17-Feb-21,SWAS,489,100.00%,37.82%,208,16.09%,90,6.96%,56,4.33%,227.26,148.74,81.55,219.45,21.44,48.9,462.1,0.18
17-Feb-21,WMAS,"1,010",91.66%,59.69%,276,16.31%,92,5.44%,41,2.42%,267.52,135.2,56.25,219.87,22.91,41.52,645.96,0.16
17-Feb-21,YAS,318,75.05%,39.45%,96,11.91%,15,1.86%,0,0.00%,68.98,23.47,1.54,83.98,16.25,30.83,218.29,0.09
18-Feb-21,EEAST,846,95.14%,61.75%,162,11.82%,25,1.82%,5,0.36%,141.87,39.59,8.02,161.65,19.8,32.24,452.01,0.1
18-Feb-21,EMAS,781,100.00%,64.98%,202,16.81%,48,3.99%,25,2.08%,442.8,146.11,52.1,226,23.25,43.53,465.73,0.37
18-Feb-21,IOW,9,92.68%,23.68%,1,2.63%,0,0.00%,0,0.00%,0.93,0.17,0,40.18,12.72,19.3,8.06,0.02
18-Feb-21,LAS,998,94.33%,61.87%,223,13.83%,5,0.31%,5,0.31%,164.75,35.15,0.84,78.53,19.48,29.89,523.7,0.1
18-Feb-21,NEAS,206,80.62%,44.21%,17,3.65%,0,0.00%,0,0.00%,22.59,6.07,0,47.5,15.06,51.03,117,0.05
18-Feb-21,NWAS,670,74.23%,52.76%,115,9.06%,23,1.81%,9,0.71%,118.18,39.84,13.95,172.05,18.53,30.89,392.28,0.09
18-Feb-21,SCAS,237,85.33%,33.66%,31,4.40%,1,0.14%,0,0.00%,26.86,4.15,0.05,63.07,14.32,21.22,168.07,0.04
18-Feb-21,SECAmb,589,91.52%,53.50%,102,9.26%,21,1.91%,4,0.36%,92.94,26.38,4.84,115.28,18.26,29.81,335.03,0.08
18-Feb-21,SWAS,538,100.00%,41.16%,191,14.61%,60,4.59%,34,2.60%,189.01,107.88,54.97,238,20.08,44.95,437.48,0.14
18-Feb-21,WMAS,848,90.47%,53.17%,167,10.47%,58,3.64%,28,1.76%,203.02,98.71,53.51,270.73,20.83,37.35,553.75,0.13
18-Feb-21,YAS,317,73.22%,38.15%,96,11.55%,17,2.05%,3,0.36%,69.97,25.86,5.03,132.32,15.55,29.33,215.41,0.08
19-Feb-21,EEAST,918,95.12%,63.62%,212,14.69%,29,2.01%,6,0.42%,171.38,52.5,8.67,144.8,20.68,35.03,497.38,0.12
19-Feb-21,EMAS,822,100.00%,62.60%,228,17.36%,24,1.83%,4,0.30%,415.75,106.55,10.44,115.23,21.05,36.03,460.75,0.32
19-Feb-21,IOW,10,93.33%,23.81%,0,0.00%,0,0.00%,0,0.00%,0.59,0,0,27.82,12.52,16.68,8.76,0.01
19-Feb-21,LAS,"1,018",93.98%,60.92%,208,12.45%,11,0.66%,11,0.66%,173.26,35.48,7.86,180.65,19.64,29.03,547.09,0.1
19-Feb-21,NEAS,246,81.30%,46.77%,55,10.46%,24,4.56%,9,1.71%,58.31,42.92,31.37,217.97,19.14,59.28,167.75,0.11
19-Feb-21,NWAS,660,71.24%,54.82%,148,12.29%,26,2.16%,10,0.83%,131.86,47.55,14.73,176.53,19.65,35.87,394.37,0.11
19-Feb-21,SCAS,275,85.09%,35.44%,27,3.48%,2,0.26%,0,0.00%,28.43,3.43,0.24,70.78,14.45,20.76,186.93,0.04
19-Feb-21,SECAmb,572,93.87%,51.91%,120,10.89%,17,1.54%,5,0.45%,94.75,27.97,5.37,108.68,18.46,30.93,338.99,0.09
19-Feb-21,SWAS,560,100.00%,42.52%,267,20.27%,148,11.24%,101,7.67%,332.27,236.96,142.86,261.8,26.52,55.9,582.08,0.25
19-Feb-21,WMAS,901,91.02%,57.32%,217,13.80%,55,3.50%,23,1.46%,197.11,82.06,28.77,150.97,20.93,38.67,548.35,0.13
19-Feb-21,YAS,336,72.81%,39.72%,87,10.28%,15,1.77%,9,1.06%,72.25,25.97,7.6,130.85,16.11,31.66,227.16,0.09
20-Feb-21,EEAST,825,95.26%,62.26%,97,7.32%,7,0.53%,1,0.08%,104.96,16.21,1.35,94.08,18.4,27.38,406.39,0.08
20-Feb-21,EMAS,795,100.00%,63.55%,196,15.67%,41,3.28%,15,1.20%,410.54,111.57,24.84,201.68,21.47,38.19,447.66,0.33
20-Feb-21,IOW,12,88.89%,25.00%,1,2.08%,0,0.00%,0,0.00%,1.24,0.06,0,33.73,13.16,20.7,10.53,0.03
20-Feb-21,LAS,998,93.80%,60.48%,187,11.33%,5,0.30%,5,0.30%,151.91,25.04,2.05,102.48,18.91,27.42,520.07,0.09
20-Feb-21,NEAS,270,80.43%,51.72%,45,8.62%,7,1.34%,2,0.38%,43.62,23.4,8.21,135.83,17.93,54.92,156.03,0.08
20-Feb-21,NWAS,672,76.09%,51.26%,99,7.55%,10,0.76%,5,0.38%,98.98,23.9,8.78,202.9,17.43,28.07,380.85,0.08
20-Feb-21,SCAS,236,88.10%,31.26%,15,1.99%,0,0.00%,0,0.00%,20.46,1.32,0,49.22,13.57,19.58,170.77,0.03
20-Feb-21,SECAmb,604,94.90%,52.34%,67,5.81%,3,0.26%,1,0.09%,71.93,11.09,1,96.67,16.92,25.45,325.35,0.06
20-Feb-21,SWAS,460,100.00%,36.08%,181,14.20%,69,5.41%,38,2.98%,165.6,96.3,44.71,179.32,18.34,40.18,389.78,0.13
20-Feb-21,WMAS,701,92.09%,45.97%,80,5.25%,11,0.72%,3,0.20%,92.29,19.38,3.91,114.78,16.56,24.86,421.01,0.06
20-Feb-21,YAS,323,71.56%,38.78%,90,10.80%,15,1.80%,6,0.72%,69.85,25.01,8.49,200.05,15.66,30.92,217.38,0.08
21-Feb-21,EEAST,739,94.74%,56.20%,82,6.24%,3,0.23%,0,0.00%,90.67,11.89,0.53,76.48,17.6,25.85,385.81,0.07
21-Feb-21,EMAS,680,100.00%,55.60%,95,7.77%,4,0.33%,1,0.08%,327.4,42.11,2.29,92.53,17.76,28.53,362.11,0.27
21-Feb-21,IOW,6,97.37%,16.22%,0,0.00%,0,0.00%,0,0.00%,0.42,0,0,25.42,11.04,15.85,6.81,0.01
21-Feb-21,LAS,989,94.17%,61.89%,167,10.45%,2,0.13%,2,0.13%,145.96,23.69,1.01,117.27,18.92,28.08,503.8,0.09
21-Feb-21,NEAS,275,78.35%,53.50%,57,11.09%,6,1.17%,1,0.19%,47.68,29.33,6.88,108.9,18.51,55.2,158.57,0.09
21-Feb-21,NWAS,571,71.74%,48.06%,74,6.23%,3,0.25%,2,0.17%,74.62,11,1.13,94.08,16.33,26.42,323.26,0.06
21-Feb-21,SCAS,262,89.37%,32.47%,26,3.22%,1,0.12%,0,0.00%,27.07,3.64,0.34,80.62,14.16,20.13,190.39,0.03
21-Feb-21,SECAmb,540,93.20%,49.91%,84,7.76%,18,1.66%,10,0.92%,91.3,33.47,15.25,194.38,17.97,29.91,324,0.08
21-Feb-21,SWAS,462,100.00%,36.61%,135,10.70%,43,3.41%,21,1.66%,121.37,58.74,21,132.43,16.51,32.88,347.26,0.1
21-Feb-21,WMAS,737,93.18%,46.09%,77,4.82%,11,0.69%,4,0.25%,97.08,20.31,5.24,121.15,16.52,25.01,440.38,0.06
21-Feb-21,YAS,282,74.71%,34.10%,67,8.10%,1,0.12%,0,0.00%,47.24,11.67,0.18,70.57,13.8,26.13,190.19,0.06
22-Feb-21,EEAST,840,92.80%,61.49%,213,15.59%,68,4.98%,32,2.34%,214.59,108.51,49.36,253.52,23.01,40.5,523.96,0.16
22-Feb-21,EMAS,836,100.00%,64.51%,276,21.30%,95,7.33%,51,3.94%,528.76,223.1,94.27,208.72,26.37,53.59,569.53,0.41
22-Feb-21,IOW,14,94.55%,26.92%,2,3.85%,0,0.00%,0,0.00%,1.92,0.17,0,39,13.9,22.88,12.04,0.04
22-Feb-21,LAS,"1,092",93.05%,63.71%,235,13.71%,21,1.23%,21,1.23%,205.93,59.75,17.32,216.73,20.71,32.27,591.55,0.12
22-Feb-21,NEAS,276,76.23%,55.87%,63,12.75%,10,2.02%,2,0.40%,52.91,33.67,11.16,104.02,19.48,56.72,160.37,0.11
22-Feb-21,NWAS,782,77.00%,56.83%,205,14.90%,35,2.54%,15,1.09%,170.4,63.54,19.66,236.25,20.54,35.93,471.08,0.12
22-Feb-21,SCAS,331,87.34%,39.98%,33,3.99%,1,0.12%,0,0.00%,37.02,4.28,0.03,61.93,15.16,22.23,209.2,0.04
22-Feb-21,SECAmb,595,92.05%,54.64%,99,9.09%,9,0.83%,5,0.46%,91.64,26.75,7.69,161.63,18.27,29.03,331.65,0.08
22-Feb-21,SWAS,607,100.00%,44.63%,236,17.35%,95,6.99%,36,2.65%,220.5,125.85,51.48,245.93,20.99,47.45,475.7,0.16
22-Feb-21,WMAS,935,91.04%,55.42%,250,14.82%,111,6.58%,41,2.43%,261.42,137.13,56.11,190.78,22.56,44.49,634.21,0.15
22-Feb-21,YAS,393,74.08%,45.22%,150,17.26%,44,5.06%,17,1.96%,126.62,63.54,23.32,174.37,19.76,42.28,286.12,0.15
23-Feb-21,EEAST,777,93.69%,61.57%,197,15.61%,57,4.52%,23,1.82%,179.68,81.16,33.62,210.95,22.09,42.5,464.61,0.14
23-Feb-21,EMAS,753,100.00%,60.24%,216,17.28%,58,4.64%,34,2.72%,431.86,146.81,51.48,163.6,22.85,45.15,476.04,0.35
23-Feb-21,IOW,8,88.89%,25.00%,0,0.00%,0,0.00%,0,0.00%,0.38,0,0,20.08,12.33,18.28,6.58,0.01
23-Feb-21,LAS,980,89.31%,64.43%,206,13.54%,12,0.79%,12,0.79%,173.04,40.41,9.66,167.55,20.34,31.56,515.53,0.11
23-Feb-21,NEAS,270,77.28%,57.94%,71,15.24%,17,3.65%,9,1.93%,65.35,48.5,24.66,168.37,21.55,64.27,167.38,0.14
23-Feb-21,NWAS,652,71.49%,53.40%,134,10.97%,17,1.39%,6,0.49%,114.88,35.99,7.92,155.87,18.72,31.31,380.91,0.09
23-Feb-21,SCAS,254,82.47%,36.97%,45,6.55%,3,0.44%,1,0.15%,36.03,8.74,1.53,140.73,15.42,22.6,176.54,0.05
23-Feb-21,SECAmb,610,94.11%,54.56%,94,8.41%,9,0.81%,2,0.18%,88.52,20.78,4.31,172.93,18.03,28.23,335.94,0.08
23-Feb-21,SWAS,497,100.00%,39.44%,171,13.57%,70,5.56%,37,2.94%,171.3,96.83,43.01,157.63,19.1,43.09,401.2,0.14
23-Feb-21,WMAS,804,89.34%,53.00%,126,8.31%,39,2.57%,19,1.25%,144.38,56.99,26.6,207.68,19,32.8,480.32,0.1
23-Feb-21,YAS,390,72.61%,47.16%,144,17.41%,32,3.87%,4,0.48%,107.61,45.73,8.76,103.28,18.9,38.38,260.55,0.13
24-Feb-21,EEAST,744,95.85%,56.53%,152,11.55%,50,3.80%,21,1.60%,154.52,65.8,23.68,162.83,20.26,37.46,444.41,0.12
24-Feb-21,EMAS,738,100.00%,60.24%,188,15.35%,46,3.76%,23,1.88%,402.36,118.79,34.91,149.13,21.43,39.07,437.53,0.33
24-Feb-21,IOW,11,98.04%,22.00%,0,0.00%,0,0.00%,0,0.00%,0.57,0,0,24.68,11.79,17.02,9.83,0.01
24-Feb-21,LAS,983,95.45%,60.83%,212,13.12%,15,0.93%,15,0.93%,169.23,38.75,10.43,167.43,19.68,30.65,529.92,0.1
24-Feb-21,NEAS,262,79.84%,52.93%,51,10.30%,7,1.41%,1,0.20%,45.42,26.11,7.79,119.65,18.42,54.69,151.96,0.09
24-Feb-21,NWAS,574,74.88%,47.20%,78,6.41%,7,0.58%,3,0.25%,76.74,13,1.97,92.95,16.51,26.15,334.57,0.06
24-Feb-21,SCAS,240,85.19%,34.78%,31,4.49%,0,0.00%,0,0.00%,27.06,4.1,0,56.18,14.38,22.17,165.42,0.04
24-Feb-21,SECAmb,543,93.03%,51.52%,83,7.87%,12,1.14%,10,0.95%,83.48,25.28,12.53,188.32,17.96,32.01,315.44,0.08
24-Feb-21,SWAS,472,100.00%,36.79%,172,13.41%,58,4.52%,27,2.10%,151.86,80.44,31.22,184.02,17.74,39,379.41,0.12
24-Feb-21,WMAS,794,90.76%,50.83%,162,10.37%,40,2.56%,17,1.09%,156.9,62.2,21.77,162.18,19.12,31.8,497.66,0.1
24-Feb-21,YAS,317,66.12%,43.42%,88,12.05%,7,0.96%,0,0.00%,60.74,16.92,1.19,89.98,16.23,29.46,197.52,0.08
25-Feb-21,EEAST,740,94.81%,56.27%,155,11.79%,39,2.97%,12,0.91%,141.84,54.78,16.25,162.63,19.85,32.91,435.11,0.11
25-Feb-21,EMAS,805,100.00%,64.76%,248,19.95%,81,6.52%,41,3.30%,494.36,182.46,72.35,210.08,25.2,47.89,522.1,0.4
25-Feb-21,IOW,14,95.00%,36.84%,1,2.63%,0,0.00%,0,0.00%,1.25,0.04,0,32.53,14.31,20.88,9.07,0.03
25-Feb-21,LAS,"1,027",94.40%,62.81%,228,13.94%,13,0.80%,13,0.80%,174.62,35.36,2.89,151.95,19.82,30.07,540.21,0.11
25-Feb-21,NEAS,254,80.75%,53.59%,42,8.86%,10,2.11%,6,1.27%,43.93,26.24,12.47,116.72,17.96,56.49,141.87,0.09
25-Feb-21,NWAS,572,71.26%,49.83%,75,6.53%,6,0.52%,0,0.00%,73.84,12.93,0.99,80.57,16.59,26.18,317.51,0.06
25-Feb-21,SCAS,254,86.91%,31.87%,28,3.51%,2,0.25%,1,0.13%,28.97,5.81,1.84,167.17,14.2,20.29,188.59,0.04
25-Feb-21,SECAmb,560,94.00%,52.53%,89,8.35%,10,0.94%,0,0.00%,79.19,19.79,2.65,83.93,17.57,27.39,312.11,0.07
25-Feb-21,SWAS,501,100.00%,37.84%,161,12.16%,56,4.23%,23,1.74%,146.87,76.36,30.29,186.72,17.66,37.46,389.79,0.11
25-Feb-21,WMAS,799,91.70%,51.28%,161,10.33%,29,1.86%,13,0.83%,147.83,52.03,18.02,175.38,18.76,29.09,487.02,0.09
25-Feb-21,YAS,306,69.14%,41.02%,76,10.19%,7,0.94%,0,0.00%,54.19,13.1,1.14,80.67,15.35,27.04,190.9,0.07
26-Feb-21,EEAST,701,95.04%,55.46%,152,12.03%,38,3.01%,16,1.27%,144.38,57,19.08,152.78,20.21,36,425.66,0.11
26-Feb-21,EMAS,838,100.00%,65.52%,271,21.19%,84,6.57%,33,2.58%,485.68,179.28,55.45,153.15,24.36,47.74,519.36,0.38
26-Feb-21,IOW,8,96.88%,25.81%,0,0.00%,0,0.00%,0,0.00%,0.53,0,0,28.17,12.07,18.73,6.24,0.02
26-Feb-21,LAS,"1,087",96.34%,65.64%,249,15.04%,18,1.09%,18,1.09%,197.13,48,5.46,120.85,20.74,31.86,572.39,0.12
26-Feb-21,NEAS,248,82.00%,51.35%,29,6.00%,2,0.41%,0,0.00%,30.52,12.75,1.96,77.68,16.7,50.1,134.4,0.06
26-Feb-21,NWAS,669,72.05%,53.39%,111,8.86%,9,0.72%,2,0.16%,99.17,20.13,2.82,112.2,17.7,28.72,369.7,0.08
26-Feb-21,SCAS,285,86.90%,37.70%,19,2.51%,0,0.00%,0,0.00%,28.44,1.88,0,59.4,14.56,21.07,183.43,0.04
26-Feb-21,SECAmb,558,93.54%,52.05%,111,10.35%,25,2.33%,6,0.56%,98.34,34.12,9.36,129.38,18.66,30.15,333.48,0.09
26-Feb-21,SWAS,513,100.00%,38.98%,147,11.17%,47,3.57%,26,1.98%,143.79,74.39,34.6,234.77,17.64,37.85,386.94,0.11
26-Feb-21,WMAS,800,92.01%,51.85%,198,12.83%,55,3.56%,32,2.07%,186.4,87.4,37.11,232.53,20.37,38.78,523.86,0.12
26-Feb-21,YAS,338,74.19%,41.99%,105,13.04%,16,1.99%,7,0.87%,77.46,29.5,6.83,113.23,16.8,33.72,225.35,0.1
27-Feb-21,EEAST,627,95.57%,51.86%,62,5.13%,3,0.25%,1,0.08%,74.46,9.45,0.89,100.05,16.96,25.03,341.65,0.06
27-Feb-21,EMAS,698,100.00%,60.54%,142,12.32%,14,1.21%,1,0.09%,344.39,68.42,5.06,107.03,19.42,30.92,373.22,0.3
27-Feb-21,IOW,8,97.37%,21.62%,0,0.00%,0,0.00%,0,0.00%,0.44,0,0,20.12,11.92,18.73,7.35,0.01
27-Feb-21,LAS,"1,010",95.45%,63.40%,167,10.48%,2,0.13%,2,0.13%,149.54,23.87,0.06,62.6,19.15,28.15,508.4,0.09
27-Feb-21,NEAS,255,83.22%,49.90%,32,6.26%,1,0.20%,0,0.00%,33.63,12.61,0.76,60.32,16.7,50.84,142.2,0.07
27-Feb-21,NWAS,622,74.88%,49.33%,88,6.98%,1,0.08%,1,0.08%,79.97,10.5,0.97,118.13,16.65,26.3,349.85,0.06
27-Feb-21,SCAS,238,88.24%,33.06%,20,2.78%,1,0.14%,0,0.00%,23.39,3.04,0.01,60.55,14.01,19.87,168.17,0.03
27-Feb-21,SECAmb,567,92.32%,52.40%,94,8.69%,16,1.48%,4,0.37%,86.76,23.77,6.26,137.6,18.09,29.68,326.29,0.08
27-Feb-21,SWAS,429,100.00%,34.68%,104,8.41%,12,0.97%,2,0.16%,80.37,23.36,3.59,104.2,14.56,27.13,300.19,0.06
27-Feb-21,WMAS,635,90.98%,44.31%,63,4.40%,7,0.49%,0,0.00%,73.4,10.65,1.18,79.23,15.97,22.85,381.42,0.05
27-Feb-21,YAS,307,74.93%,37.76%,80,9.84%,14,1.72%,6,0.74%,63.85,23.19,6.36,144.5,15.15,29.78,205.24,0.08
28-Feb-21,EEAST,625,96.99%,49.68%,72,5.72%,15,1.19%,0,0.00%,81.92,18.82,2.66,85.07,17.12,26.06,358.86,0.07
28-Feb-21,EMAS,615,100.00%,54.38%,87,7.69%,1,0.09%,0,0.00%,299.42,35.87,0.31,70.4,17.24,27.55,325.05,0.26
28-Feb-21,IOW,2,96.15%,8.00%,1,4.00%,0,0.00%,0,0.00%,0.38,0.07,0,34.35,11.53,14.5,4.81,0.02
28-Feb-21,LAS,894,95.74%,59.40%,100,6.64%,0,0.00%,0,0.00%,108.12,9.64,0,56.7,17.61,25.75,441.74,0.07
28-Feb-21,NEAS,244,79.35%,50.00%,35,7.17%,6,1.23%,0,0.00%,32.92,16.6,5.6,79.02,16.84,52.23,136.93,0.07
28-Feb-21,NWAS,601,72.81%,49.55%,72,5.94%,1,0.08%,0,0.00%,70.27,8.7,0.05,62.8,16.22,25.18,327.93,0.06
28-Feb-21,SCAS,223,91.26%,33.89%,19,2.89%,2,0.30%,0,0.00%,22.71,3.16,0.75,84.05,14.1,20.25,154.59,0.03
